id,image,survey_id,logged_boxes,new_boxes
r_1c348dc848800c58194966eb,images/i_d51e2f5739e01678212fdf8d.jpg,g_c0cd027017659575823e68ff,"[[190.0,368.888889,214.444444,398.888889],[193.333333,313.333333,236.666667,346.666667],[361.111111,532.222222,395.555556,576.666667],[373.333333,576.666667,434.444444,634.444444]]","[[262.222222,472.222222,284.444444,496.666667],[287.777778,71.111111,324.444444,107.777778],[306.666667,277.777778,351.111111,333.333333],[401.111111,303.333333,427.777778,338.888889],[558.888889,608.888889,595.555556,640.0]]"
r_e8f5900939c117224620929c,images/i_b372b98bd7571c378ca85584.jpg,g_f178827d543d30358beabfa1,[],"[[340.0,291.111111,361.111111,318.888889],[426.666667,181.111111,454.444444,202.222222]]"
r_008b1c6541cbf0b44e329bb4,images/i_f3e726197a245894bbf03fc7.jpg,g_6adc33dc1549779e76d13509,"[[0.0,0.0,87.777778,62.222222],[41.111111,131.111111,82.222222,200.0],[476.666667,261.111111,506.666667,297.777778],[514.444444,266.666667,547.777778,297.777778],[516.666667,301.111111,542.222222,324.444444],[538.888889,342.222222,570.0,375.555556]]","[[516.666667,320.0,542.222222,343.333333]]"
r_b191c88a638f6055622a2e78,images/i_fa5e7c14482de3ae37142a58.jpg,g_d6cb9e1e058f0bc69cb8f2f2,"[[166.666667,5.555556,197.777778,38.888889],[183.333333,125.555556,211.111111,152.222222],[201.111111,213.333333,250.0,307.777778],[208.888889,105.555556,247.777778,141.111111],[211.111111,35.555556,236.666667,57.777778],[222.222222,482.222222,278.888889,596.666667],[255.555556,274.444444,344.444444,332.222222],[273.333333,80.0,313.333333,118.888889],[297.777778,338.888889,331.111111,366.666667],[300.0,272.222222,363.333333,313.333333],[303.333333,196.666667,331.111111,227.777778],[308.888889,466.666667,343.333333,498.888889],[316.666667,11.111111,353.333333,50.0],[347.777778,216.666667,382.222222,250.0],[372.222222,220.0,393.333333,244.444444],[421.111111,296.666667,450.0,317.777778],[427.777778,238.888889,452.222222,268.888889],[471.111111,91.111111,498.888889,118.888889],[543.333333,46.666667,571.111111,72.222222],[557.777778,244.444444,583.333333,280.0]]","[[273.333333,183.333333,308.888889,216.666667],[320.0,194.444444,346.666667,230.0],[333.333333,202.222222,361.111111,235.555556],[392.222222,255.555556,420.0,285.555556],[527.777778,72.222222,561.111111,118.888889]]"
r_9a03947b29990212a7f4212b,images/i_43bdc6b0f5867db77ca5f002.jpg,g_f5601e5276d6361cac021410,[],"[[192.222222,247.777778,457.777778,427.777778]]"
r_8047836578107363f467ad57,images/i_6c08bc6881e34208d5ca785c.jpg,g_77d3fac95c6e6ecbda11e0e5,"[[435.555556,342.222222,557.777778,380.0]]","[[296.666667,300.0,371.111111,366.666667]]"
r_aefeb33932f9858868193452,images/i_f3f69f9f91b358a9de478d23.jpg,g_9fcf44edcc794f9a725aa4ef,"[[331.111111,322.222222,368.888889,350.0],[405.555556,455.555556,435.555556,488.888889],[451.111111,333.333333,486.666667,363.333333]]","[[276.666667,400.0,323.333333,444.444444],[325.555556,271.111111,370.0,325.555556],[440.0,264.444444,478.888889,301.111111],[501.111111,340.0,541.111111,374.444444]]"
r_73a184330fc0add57ff6d1b8,images/i_c22bb2a52ef320819a2cc2d7.jpg,g_789e503e7e540ac443554fd8,"[[195.555556,247.777778,212.222222,268.888889],[215.555556,214.444444,252.222222,246.666667],[218.888889,175.555556,246.666667,197.777778],[232.222222,17.777778,322.222222,107.777778],[267.777778,275.555556,301.111111,305.555556],[300.0,208.888889,332.222222,242.222222],[300.0,316.666667,322.222222,337.777778],[327.777778,213.333333,354.444444,236.666667],[335.555556,227.777778,561.111111,271.111111],[355.555556,186.666667,451.111111,240.0],[361.111111,165.555556,394.444444,191.111111],[398.888889,182.222222,456.666667,213.333333]]","[[223.333333,237.777778,245.555556,262.222222],[240.0,196.666667,271.111111,215.555556],[251.111111,210.0,278.888889,243.333333],[284.444444,146.666667,358.888889,213.333333],[295.555556,125.555556,321.111111,156.666667],[306.666667,253.333333,345.555556,290.0],[382.222222,164.444444,414.444444,197.777778],[412.222222,254.444444,445.555556,285.555556],[466.666667,195.555556,607.777778,247.777778],[534.444444,260.0,567.777778,281.111111],[617.777778,231.111111,640.0,263.333333]]"
r_1c6944b2708fb9652cb5db77,images/i_7833de4a40972ce310137bf0.jpg,g_e4cae9c0c8c7ab5262456c38,"[[275.555556,280.0,353.333333,335.555556],[278.888889,404.444444,303.333333,426.666667],[478.888889,50.0,535.555556,108.888889]]","[[275.555556,385.555556,301.111111,413.333333]]"
r_71a378dce30727b8c668af6a,images/i_e6a59368bbb74719d0c529eb.jpg,g_2896978ecdd38e745d60f2a0,[],"[[294.444444,283.333333,332.222222,327.777778]]"
r_cefabf1586343e2b9e76d339,images/i_f87718ba56bd15a12eabea9b.jpg,g_bceed3972ce0c2ac2df85125,"[[0.0,293.333333,67.777778,373.333333]]","[[264.444444,286.666667,372.222222,355.555556],[325.555556,427.777778,408.888889,490.0],[522.222222,357.777778,581.111111,418.888889]]"
r_a2bb0ddf5300e59cae238147,images/i_a72b98224e6334cb62059b7e.jpg,g_5c1373668118a2ecdb25dcce,"[[301.111111,288.888889,381.111111,327.777778]]","[[388.888889,307.777778,414.444444,340.0]]"
r_d0e1d0cfb1b6e3e0d05639f8,images/i_b3ab988c435eb2e3afd12652.jpg,g_6892b3ae9455bf13acc3f6f8,[],"[[200.0,282.222222,461.111111,351.111111]]"
r_8d8212abf7a0f17d7ce7ee48,images/i_e2ba8485d9551645329dd97f.jpg,g_1d4eb1eeed3e39bf83f96b11,[],"[[297.777778,271.111111,325.555556,298.888889]]"
r_a01ad6b6caaf1108ff8dcac9,images/i_2fd6358cd3fcd2cabdf77578.jpg,g_d19fa880907fbd71defcb1a7,"[[223.333333,273.333333,347.777778,404.444444]]","[[532.222222,51.111111,573.333333,95.555556]]"
r_eb2b7afce8fa93c734db95ee,images/i_7ddd9f9497a16df2e91a2cc5.jpg,g_f1c9bd53aaaf4c0e6ad83d17,[],"[[284.444444,266.666667,338.888889,320.0]]"
r_ebc5bcb625e52f6bb5800ed7,images/i_b5e0dc4698f6808b8727e6f8.jpg,g_501657d1e7edcba3dc5a59c8,[],"[[220.0,272.222222,362.222222,386.666667]]"
r_8d9ca2aa55beefa5cc56ea4a,images/i_5f135d7b93492e325c999075.jpg,g_44d271278278e63b28fbdde4,"[[370.0,403.333333,416.666667,442.222222],[436.666667,331.111111,464.444444,364.444444],[484.444444,344.444444,508.888889,367.777778],[505.555556,358.888889,535.555556,386.666667]]","[[328.888889,314.444444,378.888889,364.444444],[328.888889,492.222222,356.666667,523.333333],[591.111111,384.444444,608.888889,412.222222]]"
r_f223417c949c8e94e461c776,images/i_4c6fb0a187e2eb45a8205f90.jpg,g_f207df26938113594df5f765,"[[1.111111,326.666667,62.222222,363.333333],[246.666667,263.333333,341.111111,371.111111]]","[[420.0,307.777778,471.111111,344.444444]]"
r_b35c4bc5854cb3ebfa3b46f1,images/i_3c2f8a660cf9ca09d221a6ae.jpg,g_60311e780a136147b3e08279,"[[287.777778,62.222222,332.222222,112.222222],[302.222222,275.555556,368.888889,366.666667],[321.111111,463.333333,341.111111,486.666667],[415.555556,45.555556,480.0,123.333333]]","[[266.666667,273.333333,293.333333,298.888889],[321.111111,478.888889,343.333333,502.222222],[351.111111,391.111111,376.666667,418.888889]]"
r_7df3dd5d86c9f82f0bd1ed6e,images/i_a692e573039a00d47dc865b6.jpg,g_548716fabb146405ff0421e8,"[[222.222222,155.555556,258.888889,194.444444],[434.444444,97.777778,473.333333,138.888889],[563.333333,484.444444,600.0,515.555556],[568.888889,44.444444,603.333333,85.555556]]","[[323.333333,291.111111,383.333333,346.666667]]"
r_530d249c9fff64471b78bc84,images/i_8b69dfb135f3526e8639fe73.jpg,g_c96e38f77d47b4d3b2bb7261,"[[104.444444,223.333333,130.0,251.111111],[122.222222,230.0,145.555556,255.555556],[131.111111,508.888889,168.888889,542.222222],[256.666667,590.0,280.0,617.777778],[265.555556,303.333333,330.0,357.777778],[288.888889,622.222222,311.111111,640.0],[401.111111,442.222222,436.666667,475.555556]]","[[182.222222,603.333333,201.111111,634.444444]]"
r_5a1b5227230745032e6fa720,images/i_1d01932522bfd88a0aa61c4d.jpg,g_2d8fcf969894eed25df4be6c,"[[81.111111,314.444444,105.555556,342.222222],[94.444444,232.222222,118.888889,258.888889]]","[[0.0,0.0,37.777778,35.555556],[138.888889,271.111111,166.666667,297.777778],[222.222222,53.333333,262.222222,85.555556],[277.777778,315.555556,338.888889,368.888889]]"
r_d42a80d20b994b2b6f41a160,images/i_0a33d5f5ece4b3862b8ef339.jpg,g_fdc1ca5a028f94243ab926fa,[],"[[331.111111,313.333333,364.444444,348.888889]]"
r_c849f6fd903e17551fbb9441,images/i_853938238870353f719e908c.jpg,g_427875b42dd6fcdf8d70d783,"[[218.888889,414.444444,255.555556,451.111111],[245.555556,493.333333,281.111111,530.0],[326.666667,346.666667,351.111111,370.0],[614.444444,193.333333,640.0,232.222222],[622.222222,311.111111,640.0,355.555556]]","[[306.666667,272.222222,356.666667,322.222222]]"
r_a94d7570f19055c0a30fc38e,images/i_6bab11dbc938104ba0b44f0f.jpg,g_7ebac8e2d974c41f6fd7377e,[],"[[313.333333,260.0,368.888889,315.555556]]"
r_4e6d9226a6eacbad6114a6e9,images/i_3327c26c8ef594dd00cfb6ae.jpg,g_656d6b4c41cec6110e68ce1b,[],"[[284.444444,287.777778,326.666667,334.444444]]"
r_ade3a48d0e39b19622266774,images/i_89f1d3d3505edd70cbcb9b6c.jpg,g_44d271278278e63b28fbdde4,"[[10.0,300.0,46.666667,338.888889],[87.777778,144.444444,128.888889,187.777778],[217.777778,544.444444,296.666667,640.0],[293.333333,106.666667,328.888889,144.444444],[298.888889,444.444444,342.222222,486.666667],[352.222222,256.666667,457.777778,334.444444]]","[[20.0,470.0,41.111111,502.222222],[205.555556,36.666667,235.555556,71.111111],[238.888889,336.666667,284.444444,377.777778],[241.111111,458.888889,262.222222,488.888889],[267.777778,273.333333,340.0,322.222222]]"
r_d8a3bdd5a177ef5cd6496416,images/i_ebc58d43f4717b2b6eaa68ba.jpg,g_0e975d345c42642a96695fd8,[],"[[308.888889,295.555556,366.666667,350.0]]"
r_c34b179b6ce70b4f4d96ac01,images/i_b3d1d8adf8b3502f181becb3.jpg,g_06759fdff160cb2d240d218c,[],"[[321.111111,333.333333,350.0,355.555556]]"
r_fe55ac50d0bf4064c986bc8e,images/i_14421220387799c7e962890f.jpg,g_9b515d3089eb61142547d3f0,"[[364.444444,317.777778,401.111111,357.777778],[373.333333,410.0,411.111111,448.888889],[386.666667,385.555556,408.888889,421.111111],[492.222222,601.111111,523.333333,632.222222]]","[[257.777778,456.666667,298.888889,507.777778],[331.111111,263.333333,367.777778,307.777778],[381.111111,246.666667,406.666667,271.111111],[542.222222,554.444444,581.111111,591.111111]]"
r_52f1efdd2ca7310b85b33878,images/i_836e4ee22ad3e6981e63b73f.jpg,g_b6f920436b9a428b73297028,"[[203.333333,57.777778,228.888889,87.777778]]","[[281.111111,290.0,324.444444,323.333333]]"
r_e334f7e26a0611eb7a8462e4,images/i_3b6149be9c3c479b14bf3a61.jpg,g_153f2ceabbf7fb25df867ef6,"[[276.666667,296.666667,314.444444,384.444444],[314.444444,300.0,337.777778,324.444444],[405.555556,0.0,514.444444,67.777778]]","[[387.777778,523.333333,410.0,546.666667]]"
r_64ae7838686ae7799281b4fb,images/i_625ede7e375ed621f8a3dd7a.jpg,g_35340ca7eb897fe0da902590,[],"[[268.888889,280.0,341.111111,371.111111]]"
r_0318e94cf3575e355f6e40cd,images/i_d799157715cc6d76bd734a4f.jpg,g_6c88eb88dbf1badd5e32be34,[],"[[215.555556,287.777778,243.333333,323.333333],[284.444444,323.333333,321.111111,362.222222],[360.0,357.777778,390.0,392.222222]]"
r_cf2e289f33637fd2cf16b8f0,images/i_36902a672777a521134175cc.jpg,g_b41fd45db741a62cc11cd640,"[[302.222222,267.777778,352.222222,336.666667]]","[[250.0,553.333333,275.555556,577.777778]]"
r_b768bb755100e42ea19b8811,images/i_e983fda35e754b904c1b4d91.jpg,g_cb675756236eb7bafd2a5454,[],"[[183.333333,132.222222,473.333333,342.222222]]"
r_30c0583c6bf631e4cf769a95,images/i_7428e0301300a7b70bc0ebd2.jpg,g_e6281796d0f4b8fc643190b3,"[[282.222222,166.666667,417.777778,422.222222]]","[[242.222222,117.777778,286.666667,162.222222]]"
r_c759130ff000f168d2daf0b6,images/i_690e4c5db79636976829d2fe.jpg,g_cb72947b5686f3baba1f7986,"[[50.0,580.0,77.777778,608.888889],[314.444444,306.666667,357.777778,356.666667],[324.444444,343.333333,348.888889,370.0],[407.777778,291.111111,426.666667,316.666667],[614.444444,150.0,640.0,178.888889]]","[[357.777778,467.777778,390.0,510.0]]"
r_a697b614f05436694babf5af,images/i_af38db507b9d0d6116351b7e.jpg,g_d2210204b4e38f3acde03622,[],"[[313.333333,320.0,352.222222,368.888889]]"
r_85461ca5affbda1875acd9ed,images/i_03e8bcca93a8d2a1ef1522a8.jpg,g_08b7ff2d9329b2305e52387c,"[[174.444444,611.111111,221.111111,640.0],[202.222222,611.111111,233.333333,640.0],[243.333333,557.777778,274.444444,580.0],[425.555556,491.111111,468.888889,518.888889],[434.444444,474.444444,468.888889,504.444444],[436.666667,408.888889,470.0,431.111111],[517.777778,418.888889,547.777778,447.777778],[575.555556,393.333333,601.111111,420.0]]","[[221.111111,538.888889,252.222222,571.111111],[230.0,602.222222,265.555556,636.666667],[252.222222,616.666667,283.333333,637.777778],[271.111111,173.333333,441.111111,415.555556],[287.777778,521.111111,326.666667,560.0],[446.666667,425.555556,476.666667,454.444444],[480.0,530.0,534.444444,584.444444],[481.111111,414.444444,518.888889,453.333333],[523.333333,512.222222,566.666667,575.555556],[581.111111,441.111111,620.0,480.0]]"
r_926be862d738aed45b859efc,images/i_3c84ff08b1e3bc3ed8a8d26b.jpg,g_8f8c7b10c7f320afe6437d70,"[[225.555556,305.555556,256.666667,332.222222],[281.111111,191.111111,338.888889,393.333333],[318.888889,613.333333,344.444444,640.0],[322.222222,411.111111,357.777778,455.555556],[390.0,311.111111,423.333333,344.444444],[450.0,224.444444,488.888889,266.666667],[473.333333,367.777778,497.777778,451.111111]]","[[366.666667,288.888889,396.666667,318.888889],[378.888889,174.444444,406.666667,207.777778],[451.111111,252.222222,491.111111,294.444444]]"
r_b9fe7e91c3d9d9f6387f1266,images/i_082b3a2011ea1985359f5158.jpg,g_495fc3e5170e839c82003c16,"[[263.333333,276.666667,394.444444,398.888889],[287.777778,203.333333,322.222222,235.555556],[304.444444,321.111111,333.333333,348.888889],[577.777778,321.111111,640.0,408.888889],[597.777778,57.777778,640.0,113.333333]]","[[0.0,206.666667,23.333333,235.555556]]"
r_82c7a36cedbb7fbf3718c5f0,images/i_96f2dd911aecf104e6be0eb1.jpg,g_c024da279fbcd373eae3ebfb,"[[264.444444,310.0,370.0,382.222222],[303.333333,204.444444,347.777778,246.666667],[334.444444,104.444444,461.111111,191.111111],[356.666667,98.888889,408.888889,132.222222],[366.666667,13.333333,397.777778,51.111111],[461.111111,78.888889,533.333333,151.111111]]","[[436.666667,0.0,483.333333,23.333333]]"
r_11abb8643fe688f7c5744a11,images/i_3e75ea1aa540d8590e335a38.jpg,g_495fc3e5170e839c82003c16,[],"[[277.777778,283.333333,338.888889,341.111111],[455.555556,321.111111,484.444444,346.666667]]"
r_890b95485ee7833762db7f41,images/i_92cfdb2443e964f041221d0b.jpg,g_cd2ef0422a57f279f0c6ffac,"[[256.666667,312.222222,314.444444,381.111111],[531.111111,0.0,621.111111,55.555556],[583.333333,23.333333,640.0,98.888889]]","[[477.777778,322.222222,508.888889,350.0],[544.444444,113.333333,617.777778,204.444444]]"
r_5158821abed162678a7bcd9d,images/i_b6adab7990b6be4b814c039e.jpg,g_9fcf44edcc794f9a725aa4ef,"[[271.111111,95.555556,303.333333,133.333333],[304.444444,306.666667,365.555556,367.777778],[310.0,150.0,353.333333,200.0],[390.0,130.0,428.888889,157.777778],[423.333333,243.333333,467.777778,283.333333],[601.111111,115.555556,631.111111,165.555556]]","[[177.777778,226.666667,255.555556,295.555556]]"
r_158dd9dd9ce2a45f45c69f1c,images/i_beb9eb694dc863133881c73e.jpg,g_b7d6f8fe3799dcff5023063f,"[[232.222222,260.0,258.888889,287.777778],[241.111111,318.888889,271.111111,351.111111],[296.666667,277.777778,338.888889,320.0],[317.777778,442.222222,347.777778,474.444444],[372.222222,176.666667,412.222222,207.777778],[403.333333,230.0,440.0,268.888889],[442.222222,237.777778,472.222222,261.111111]]","[[140.0,517.777778,165.555556,543.333333],[251.111111,615.555556,290.0,640.0],[274.444444,492.222222,302.222222,523.333333]]"
r_65d782a4128f41e70a0d2fb5,images/i_c60e4d3cd8efdbaf8585d610.jpg,g_6d16e4a74dabde235282037d,[],"[[316.666667,273.333333,363.333333,323.333333]]"
r_61a746860a6d9597e25de2c5,images/i_a6af70391d6e3dc8ea015b40.jpg,g_9b515d3089eb61142547d3f0,"[[27.777778,597.777778,51.111111,623.333333],[53.333333,606.666667,83.333333,636.666667],[134.444444,564.444444,164.444444,600.0],[245.555556,508.888889,284.444444,538.888889],[303.333333,285.555556,331.111111,328.888889],[581.111111,321.111111,611.111111,355.555556]]","[[8.888889,590.0,38.888889,628.888889],[106.666667,578.888889,136.666667,614.444444]]"
r_16a8bf4b27b3c97495e5bade,images/i_e5f1c50096c177d43305640b.jpg,g_2a5616900e2d25e1d6bf7bf6,[],"[[275.555556,283.333333,386.666667,348.888889],[314.444444,116.666667,425.555556,182.222222]]"
r_2959a1507e8743e1ec363441,images/i_2cc0954838501e94758c2274.jpg,g_e2c75baf451c8f80b4bab2f1,"[[8.888889,262.222222,34.444444,295.555556],[47.777778,326.666667,78.888889,353.333333],[75.555556,206.666667,106.666667,240.0],[104.444444,525.555556,127.777778,547.777778],[125.555556,516.666667,145.555556,550.0],[152.222222,442.222222,178.888889,466.666667],[171.111111,413.333333,197.777778,436.666667],[205.555556,364.444444,227.777778,384.444444],[208.888889,420.0,227.777778,440.0],[218.888889,356.666667,238.888889,372.222222],[238.888889,331.111111,257.777778,345.555556],[261.111111,335.555556,277.777778,350.0],[288.888889,467.777778,307.777778,490.0],[297.777778,358.888889,322.222222,401.111111]]","[[2.222222,360.0,33.333333,393.333333],[54.444444,354.444444,100.0,404.444444],[286.666667,328.888889,317.777778,362.222222]]"
r_44e2930a0f517b1295818d81,images/i_ea9c0b54d40baa75edf02180.jpg,g_de9c8bc8431c17b37cfcb146,[],"[[321.111111,274.444444,360.0,314.444444]]"
r_aa709cb9c077fba6dc66a1e7,images/i_e2439d538cae3e11301a39fc.jpg,g_90adb39f2860875dfb51dceb,"[[85.555556,367.777778,302.222222,421.111111],[218.888889,264.444444,612.222222,460.0],[238.888889,120.0,320.0,194.444444],[554.444444,328.888889,640.0,522.222222]]","[[0.0,270.0,98.888889,345.555556],[254.444444,324.444444,384.444444,473.333333],[302.222222,182.222222,360.0,247.777778],[383.333333,232.222222,640.0,321.111111],[425.555556,142.222222,476.666667,194.444444]]"
r_2246a2555f81bfccd8d75937,images/i_1a02f933850d8f246af78d89.jpg,g_de647c5cff066faa1b3857af,"[[294.444444,287.777778,322.222222,316.666667]]","[[301.111111,315.555556,318.888889,343.333333]]"
r_693afae0e042c40c922516de,images/i_96b301e9e431638440b4f281.jpg,g_153f2ceabbf7fb25df867ef6,"[[101.111111,178.888889,181.111111,291.111111],[268.888889,460.0,327.777778,517.777778]]","[[241.111111,296.666667,335.555556,388.888889]]"
r_cbfffbdb846c120c408f9be2,images/i_8939513efdb2b625ee0ca26b.jpg,g_84a71f2423c82598757c60db,[],"[[287.777778,298.888889,343.333333,354.444444]]"
r_2cb9ca8387673932306bf8ad,images/i_40279d453ea30b4a5ef4ab20.jpg,g_c96e38f77d47b4d3b2bb7261,"[[37.777778,531.111111,61.111111,564.444444],[88.888889,3.333333,111.111111,54.444444],[133.333333,280.0,170.0,318.888889],[240.0,488.888889,267.777778,520.0],[274.444444,323.333333,306.666667,356.666667]]","[[6.666667,515.555556,36.666667,555.555556],[171.111111,605.555556,198.888889,634.444444],[268.888889,275.555556,291.111111,301.111111],[332.222222,233.333333,368.888889,278.888889],[371.111111,346.666667,398.888889,376.666667]]"
r_70ba2643ff81cc561bccff6a,images/i_07eb83148b3e94bab840b791.jpg,g_103700532972d0ada67c2b6a,[],"[[271.111111,271.111111,303.333333,304.444444]]"
r_bf6bf269818fcafe061978ee,images/i_d21c863db1be46c388bcae57.jpg,g_a2a3c8b7a2c03f58d0aefcfe,[],"[[270.0,306.666667,297.777778,336.666667],[580.0,373.333333,607.777778,403.333333]]"
r_98b4f02c36486af1d6c087bb,images/i_7da00e9c40d849eff2501582.jpg,g_4f53fe9e9c32c6a28be5ba47,"[[293.333333,378.888889,313.333333,398.888889],[330.0,380.0,363.333333,407.777778]]","[[324.444444,265.555556,363.333333,306.666667]]"
r_8d6e355644b29cf8127b7452,images/i_3fd845c35e4dc1e876699732.jpg,g_4e10546f281c565f8b3f30b3,"[[153.333333,577.777778,197.777778,604.444444],[266.666667,591.111111,294.444444,622.222222],[318.888889,330.0,366.666667,380.0],[361.111111,457.777778,385.555556,493.333333],[415.555556,571.111111,450.0,600.0],[494.444444,500.0,528.888889,527.777778],[506.666667,472.222222,537.777778,502.222222]]","[[450.0,516.666667,485.555556,546.666667]]"
